District,Date,label,rain_1d,rain_3d,rain_7d,rain_lag_1d,mean_elevation,mean_slope,distance_to_major_river
raichur,2023-07-19,0,7.378458460172017,11.563954301566522,25.979218770361815,3.191053700943788,,,
raichur,2023-07-20,0,3.301634249587854,13.871146410703675,23.97049493854865,7.378458460172017,,,
raichur,2023-07-21,0,28.201574961344402,38.88166767110429,47.819559940757856,3.301634249587854,,,
raichur,2023-07-22,0,11.608848085006079,43.11205729593835,58.94253612325216,28.201574961344402,,,
raichur,2023-07-23,0,1.8134908362602193,41.623913882610715,56.48950243376506,11.608848085006079,,,
raichur,2023-07-24,0,2.504036302988728,15.926375224255043,57.99909659630309,1.8134908362602193,,,
raichur,2023-07-25,0,17.30663736661275,21.624164505861714,72.11468026197204,2.504036302988728,,,
raichur,2023-07-26,0,17.022836605707806,36.83351027530931,81.75905840750784,17.30663736661275,,,
raichur,2023-07-27,0,34.528643111387886,68.85811708370846,112.98606726930787,17.022836605707806,,,
raichur,2023-07-28,0,2.4615032158326358,54.012982932928345,87.24599552379611,34.528643111387886,,,
raichur,2023-07-29,0,2.2677221816654005,39.257868508885934,77.90486962045543,2.4615032158326358,,,
raichur,2023-07-30,0,0.2674453395108382,4.9966707370088885,76.35882412370604,2.2677221816654005,,,
raichur,2023-07-31,0,1.8382573149089392,4.373424836085192,75.69304513562626,0.2674453395108382,,,
raichur,2023-08-01,0,1.9419427316946287,4.047645386114421,60.32835050070814,1.8382573149089392,,,
raichur,2023-08-02,0,0.10314260547359784,3.88334265207718,43.408656500473924,1.9419427316946287,,,
raichur,2023-08-03,0,0.0,2.0450853371682407,8.880013389086047,0.10314260547359784,,,
raichur,2023-08-04,0,0.1413080676769217,0.24445067315053376,6.559818240930333,0.0,,,
raichur,2023-08-05,0,0.7650889996439219,0.9063970673208578,5.057185058908855,0.1413080676769217,,,
raichur,2023-08-06,0,1.080288498274361,1.9866855655952187,5.8700282176723775,0.7650889996439219,,,
raichur,2023-08-07,0,0.16762900352478027,2.013006501443077,4.199399906288218,1.080288498274361,,,
raichur,2023-08-08,0,0.0,1.2479175017991555,2.25745717459359,0.16762900352478027,,,
raichur,2023-08-09,0,0.6532401690880457,0.8208691726128404,2.807554738208038,0.0,,,
raichur,2023-08-10,0,7.864181329806645,8.517421498894706,10.671736068014683,0.6532401690880457,,,
raichur,2023-08-11,0,2.8213410144671798,11.338762513361885,13.35176901480494,7.864181329806645,,,
raichur,2023-08-12,0,3.4712902208169303,14.156812565090771,16.05797023597795,2.8213410144671798,,,
raichur,2023-08-13,0,0.36868170524636906,6.661312940530493,15.34636344294996,3.4712902208169303,,,
raichur,2023-08-14,0,0.6771908874313036,4.517162813494617,15.855925326856482,0.36868170524636906,,,
raichur,2023-08-15,0,1.281864913335691,2.327737506013378,17.137790240192174,0.6771908874313036,,,
raichur,2023-08-16,0,0.2902859188616276,2.249341719628636,16.774835989965755,1.281864913335691,,,
raichur,2023-08-17,0,0.0,1.5721508321973328,8.910654660159109,0.2902859188616276,,,
raichur,2023-08-18,0,0.13669564629284045,0.42698156515448227,6.22600929198477,0.0,,,
raichur,2023-08-19,0,0.8977210866287351,1.0344167329215899,3.652440157796575,0.13669564629284045,,,
raichur,2023-08-20,0,0.25244148944815,1.2868582223697398,3.5361999419983556,0.8977210866287351,,,
raichur,2023-08-21,0,0.14503463823348284,1.2951972143103823,3.0040436928005345,0.25244148944815,,,
raichur,2023-08-22,0,0.048772494619091354,0.44624862230073836,1.7709512740839353,0.14503463823348284,,,
raichur,2023-08-23,0,0.0,0.1938071328525884,1.4806653552223077,0.048772494619091354,,,
raichur,2023-08-24,0,0.0,0.048772494619105565,1.4806653552223077,0.0,,,
raichur,2023-08-25,0,0.07861608639359474,0.07861608639360895,1.422585795323062,0.0,,,
raichur,2023-08-26,0,2.8483434558147565,2.9269595422083654,3.3732081645090832,0.07861608639359474,,,
raichur,2023-08-27,0,6.6358455636849,9.562805105893265,9.756612238745834,2.8483434558147565,,,
raichur,2023-08-28,0,0.31893624862035114,9.803125268120022,9.930513849132701,6.6358455636849,,,
raichur,2023-08-29,0,1.0378251639194787,7.992606976224744,10.919566518433088,0.31893624862035114,,,
raichur,2023-08-30,0,3.9518563840538263,5.30861779659367,14.871422902486914,1.0378251639194787,,,
raichur,2023-08-31,0,3.7015305074552693,8.691212055428588,18.572953409942183,3.9518563840538263,,,
raichur,2023-09-01,0,0.0,7.6533868915091094,18.49433732354859,3.7015305074552693,,,
raichur,2023-09-02,0,5.280458357185125,8.981988864640408,20.926452224918958,0.0,,,
raichur,2023-09-03,0,6.843944464499752,12.124402821684892,21.13455112573381,5.280458357185125,,,
raichur,2023-09-04,0,15.274563883741697,27.398966705426588,36.09017876085515,6.843944464499752,,,
raichur,2023-09-05,0,13.596845308939615,35.715353657181076,48.649198905875295,15.274563883741697,,,
raichur,2023-09-06,0,3.875679142617931,32.74708833529925,48.573021664439395,13.596845308939615,,,
raichur,2023-09-07,0,0.0,17.47252445155756,44.87149115698413,3.875679142617931,,,
raichur,2023-09-08,0,0.564341875675988,4.440021018293933,45.43583303266012,0.0,,,
raichur,2023-09-09,0,0.0,0.5643418756760022,40.15537467547499,0.564341875675988,,,
raichur,2023-09-10,0,7.137518795207143,7.701860670883145,40.44894900618238,0.0,,,
raichur,2023-09-11,0,0.007980418701966604,7.145499213909123,25.18236554114265,7.137518795207143,,,
raichur,2023-09-12,0,6.36347875247399,13.508977966383114,17.948998984677026,0.007980418701966604,,,
raichur,2023-09-13,0,0.26734774746000767,6.638806918635979,14.340667589519102,6.36347875247399,,,
raichur,2023-09-14,0,0.6208881291095167,7.251714629043529,14.961555718628619,0.26734774746000767,,,
raichur,2023-09-15,0,0.0,0.8882358765695386,14.397213842952631,0.6208881291095167,,,
raichur,2023-09-16,0,0.022639213285098474,0.6435273423946294,14.419853056237729,0.0,,,
raichur,2023-09-17,0,0.10104317311197519,0.12368238639708788,7.383377434142562,0.022639213285098474,,,
raichur,2023-09-18,0,0.0016843890771269798,0.12536677547421488,7.377081404517723,0.10104317311197519,,,
raichur,2023-09-19,0,0.9367916834307835,1.0395192456198998,1.9503943354745155,0.0016843890771269798,,,
raichur,2023-09-20,0,0.5561433145776391,1.4946193870855637,2.239189902592147,0.9367916834307835,,,
raichur,2023-09-21,0,1.2013773628665756,2.6943123608750126,2.819679136349206,0.5561433145776391,,,
raichur,2023-09-22,0,3.2601600658769407,5.017680743321169,6.079839202226147,1.2013773628665756,,,
raichur,2023-09-23,0,9.03389821574092,13.495435644484449,15.091098204681966,3.2601600658769407,,,
raichur,2023-09-24,0,28.365731944640476,40.65979022625835,43.35578697621047,9.03389821574092,,,
raichur,2023-09-25,0,6.75099445025747,44.15062461063888,50.10509703739081,28.365731944640476,,,
raichur,2023-09-26,0,2.7998610058178506,37.916587400715805,51.968166359777875,6.75099445025747,,,
raichur,2023-09-27,0,5.300120665536572,14.850976121611904,56.71214371073681,2.7998610058178506,,,
raichur,2023-09-28,0,0.17983893988033137,8.279820611234767,55.69060528775057,5.300120665536572,,,
raichur,2023-09-29,0,0.0012632917302350204,5.48122289714715,52.43170851360386,0.17983893988033137,,,
raichur,2023-09-30,0,1.5009892340749502,1.6820914656855273,44.8987995319379,0.0012632917302350204,,,
raichur,2023-10-01,0,1.0717121842317283,2.5739647100369245,17.604779771529145,1.5009892340749502,,,
raichur,2023-10-02,0,0.6577983789611608,3.23049979726785,11.511583700232837,1.0717121842317283,,,
raichur,2023-10-03,0,0.0,1.7295105631928998,8.711722694414986,0.6577983789611608,,,
raichur,2023-10-04,0,0.07100626112272342,0.7288046400838949,3.4826082900011364,0.0,,,
raichur,2023-10-05,0,0.0,0.07100626112273407,3.302769350120805,0.07100626112272342,,,
raichur,2023-10-06,0,0.0,0.07100626112273407,3.30150605839057,0.0,,,
raichur,2023-10-07,0,0.0,0.0,1.8005168243156195,0.0,,,
raichur,2023-10-08,0,0.0,0.0,0.7288046400838913,0.0,,,
raichur,2023-10-09,0,0.0,0.0,0.07100626112273052,0.0,,,
raichur,2023-10-10,0,0.0,0.0,0.07100626112273052,0.0,,,
raichur,2023-10-11,0,0.0,0.0,0.0,0.0,,,
raichur,2023-10-12,0,0.18361393672724566,0.18361393672725632,0.18361393672725276,0.0,,,
raichur,2023-10-13,0,0.0,0.18361393672725632,0.18361393672725276,0.18361393672724566,,,
raichur,2023-10-14,0,0.0,0.18361393672725632,0.18361393672725276,0.0,,,
raichur,2023-10-15,0,0.0,0.0,0.18361393672725276,0.0,,,
raichur,2023-10-16,0,0.0,0.0,0.18361393672725276,0.0,,,
raichur,2023-10-17,0,0.0,0.0,0.18361393672725276,0.0,,,
raichur,2023-10-18,0,0.0,0.0,0.18361393672725276,0.0,,,
raichur,2023-10-19,0,0.0,0.0,0.0,0.0,,,
raichur,2023-10-20,0,0.0,0.0,0.0,0.0,,,
raichur,2023-10-21,0,0.0,0.0,0.0,0.0,,,
raichur,2023-10-22,0,0.0,0.0,0.0,0.0,,,
raichur,2023-10-23,0,0.0,0.0,0.0,0.0,,,
raichur,2023-10-24,0,0.0,0.0,0.0,0.0,,,
raichur,2023-10-25,0,0.0,0.0,0.0,0.0,,,
raichur,2023-10-26,0,0.0,0.0,0.0,0.0,,,
raichur,2023-10-27,0,0.0,0.0,0.0,0.0,,,
raichur,2023-10-28,0,0.0,0.0,0.0,0.0,,,
raichur,2023-10-29,0,0.0,0.0,0.0,0.0,,,
raichur,2023-10-30,0,0.0,0.0,0.0,0.0,,,
raichur,2023-10-31,0,0.0033796665569146476,0.0033796665569253057,0.003379666556921753,0.0,,,
raichur,2023-11-01,0,0.0,0.0033796665569253057,0.003379666556921753,0.0033796665569146476,,,
raichur,2023-11-02,0,1.7817062164346378,1.785085882991563,1.7850858829915595,0.0,,,
raichur,2023-11-03,0,0.0,1.7817062164346484,1.7850858829915595,1.7817062164346378,,,
raichur,2023-11-04,0,0.0,1.7817062164346484,1.7850858829915595,0.0,,,
raichur,2023-11-05,0,0.0,0.0,1.7850858829915595,0.0,,,
raichur,2023-11-06,0,1.5578017284472783,1.557801728447289,3.3428876114388375,0.0,,,
raichur,2023-11-07,0,1.5899488038072984,3.1477505322545873,4.929456748689221,1.5578017284472783,,,
raichur,2023-11-08,0,1.7655186063299577,4.913269138584545,6.694975355019179,1.5899488038072984,,,
raichur,2023-11-09,0,8.684559372564157,12.040026782701425,13.597828511148698,1.7655186063299577,,,
raichur,2023-11-10,0,2.521529294239978,12.971607273134103,16.119357805388677,8.684559372564157,,,
raichur,2023-11-11,0,0.0,11.206088666804146,16.119357805388677,2.521529294239978,,,
raichur,2023-11-12,0,0.0,2.5215292942399885,16.119357805388677,0.0,,,
raichur,2023-11-13,0,0.0,0.0,14.561556076941399,0.0,,,
raichur,2023-11-14,0,0.0,0.0,12.971607273134099,0.0,,,
raichur,2023-11-15,0,0.0,0.0,11.206088666804142,0.0,,,
raichur,2023-11-16,0,0.0,0.0,2.521529294239985,0.0,,,
raichur,2023-11-17,0,0.0,0.0,0.0,0.0,,,
raichur,2023-11-18,0,0.0,0.0,0.0,0.0,,,
raichur,2023-11-19,0,0.0,0.0,0.0,0.0,,,
raichur,2023-11-20,0,0.0,0.0,0.0,0.0,,,
raichur,2023-11-21,0,0.0,0.0,0.0,0.0,,,
raichur,2023-11-22,0,0.0,0.0,0.0,0.0,,,
raichur,2023-11-23,0,0.0,0.0,0.0,0.0,,,
raichur,2023-11-24,0,0.0,0.0,0.0,0.0,,,
raichur,2023-11-25,0,0.0,0.0,0.0,0.0,,,
raichur,2023-11-26,0,0.0,0.0,0.0,0.0,,,
raichur,2023-11-27,0,0.045118048787117004,0.04511804878712766,0.04511804878712411,0.0,,,
raichur,2023-11-28,0,0.0,0.04511804878712766,0.04511804878712411,0.045118048787117004,,,
raichur,2023-11-29,0,0.012879291500818605,0.057997340287946265,0.05799734028794271,0.0,,,
raichur,2023-11-30,0,0.0,0.012879291500829263,0.05799734028794271,0.012879291500818605,,,
raichur,2023-12-01,0,0.0,0.012879291500829263,0.05799734028794271,0.0,,,
raichur,2023-12-02,0,0.0,0.0,0.05799734028794271,0.0,,,
raichur,2023-12-03,0,0.0,0.0,0.05799734028794271,0.0,,,
raichur,2023-12-04,0,0.0,0.0,0.01287929150082571,0.0,,,
raichur,2023-12-05,0,0.08132884674705565,0.08132884674706631,0.09420813824788137,0.0,,,
raichur,2023-12-06,0,0.21574375638738275,0.29707260313444905,0.2970726031344455,0.08132884674705565,,,
raichur,2023-12-07,0,0.0,0.29707260313444905,0.2970726031344455,0.21574375638738275,,,
raichur,2023-12-08,0,0.0,0.2157437563873934,0.2970726031344455,0.0,,,
raichur,2023-12-09,0,0.0,0.0,0.2970726031344455,0.0,,,
raichur,2023-12-10,0,0.0,0.0,0.2970726031344455,0.0,,,
raichur,2023-12-11,0,0.0,0.0,0.2970726031344455,0.0,,,
raichur,2023-12-12,0,0.0,0.0,0.21574375638738985,0.0,,,
raichur,2023-12-13,0,0.0,0.0,0.0,0.0,,,
raichur,2023-12-14,0,0.0,0.0,0.0,0.0,,,
raichur,2023-12-15,0,0.0,0.0,0.0,0.0,,,
raichur,2023-12-16,0,0.0,0.0,0.0,0.0,,,
raichur,2023-12-17,0,0.0,0.0,0.0,0.0,,,
raichur,2023-12-18,0,0.0,0.0,0.0,0.0,,,
raichur,2023-12-19,0,0.0,0.0,0.0,0.0,,,
raichur,2023-12-20,0,0.0,0.0,0.0,0.0,,,
raichur,2023-12-21,0,0.0,0.0,0.0,0.0,,,
raichur,2023-12-22,0,0.0,0.0,0.0,0.0,,,
raichur,2023-12-23,0,0.0,0.0,0.0,0.0,,,
raichur,2023-12-24,0,0.0,0.0,0.0,0.0,,,
raichur,2023-12-25,0,0.0,0.0,0.0,0.0,,,
raichur,2023-12-26,0,0.0,0.0,0.0,0.0,,,
raichur,2023-12-27,0,0.0,0.0,0.0,0.0,,,
raichur,2023-12-28,0,0.0,0.0,0.0,0.0,,,
raichur,2023-12-29,0,0.0,0.0,0.0,0.0,,,
raichur,2023-12-30,0,0.0,0.0,0.0,0.0,,,
raichur,2023-12-31,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-01-01,0,0.015995681285858154,0.015995681285858154,0.015995681285858154,,,,
shimoga,2020-01-02,0,0.11590512156486511,0.13190080285072325,0.13190080285072325,0.015995681285858154,,,
shimoga,2020-01-03,0,0.0,0.13190080285072325,0.13190080285072325,0.11590512156486511,,,
shimoga,2020-01-04,0,0.0,0.11590512156486511,0.13190080285072325,0.0,,,
shimoga,2020-01-05,0,0.0,0.0,0.13190080285072325,0.0,,,
shimoga,2020-01-06,0,0.0,0.0,0.13190080285072325,0.0,,,
shimoga,2020-01-07,0,0.0,0.0,0.13190080285072325,0.0,,,
shimoga,2020-01-08,0,0.0,0.0,0.11590512156486511,0.0,,,
shimoga,2020-01-09,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-01-10,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-01-11,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-01-12,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-01-13,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-01-14,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-01-15,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-01-16,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-01-17,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-01-18,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-01-19,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-01-20,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-01-21,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-01-22,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-01-23,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-01-24,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-01-25,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-01-26,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-01-27,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-01-28,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-01-29,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-01-30,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-01-31,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-02-01,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-02-02,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-02-03,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-02-04,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-02-05,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-02-06,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-02-07,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-02-08,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-02-09,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-02-10,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-02-11,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-02-12,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-02-13,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-02-14,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-02-15,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-02-16,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-02-17,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-02-18,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-02-19,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-02-20,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-02-21,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-02-22,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-02-23,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-02-24,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-02-25,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-02-26,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-02-27,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-02-28,0,0.043624509572982785,0.043624509572982785,0.043624509572982785,0.0,,,
shimoga,2020-02-29,0,0.0,0.043624509572982785,0.043624509572982785,0.043624509572982785,,,
shimoga,2020-03-01,0,0.0,0.043624509572982785,0.043624509572982785,0.0,,,
shimoga,2020-03-02,0,0.9240456581115722,0.9240456581115722,0.967670167684555,0.0,,,
shimoga,2020-03-03,0,0.4966685962677002,1.4207142543792726,1.4643387639522554,0.9240456581115722,,,
shimoga,2020-03-04,0,0.0,1.4207142543792726,1.4643387639522554,0.4966685962677002,,,
shimoga,2020-03-05,0,0.0,0.4966685962677002,1.4643387639522554,0.0,,,
shimoga,2020-03-06,0,0.0,0.0,1.4207142543792726,0.0,,,
shimoga,2020-03-07,0,0.0,0.0,1.4207142543792726,0.0,,,
shimoga,2020-03-08,0,0.0,0.0,1.4207142543792726,0.0,,,
shimoga,2020-03-09,0,0.0,0.0,0.4966685962677002,0.0,,,
shimoga,2020-03-10,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-03-11,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-03-12,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-03-13,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-03-14,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-03-15,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-03-16,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-03-17,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-03-18,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-03-19,0,0.3963834953308105,0.3963834953308105,0.3963834953308105,0.0,,,
shimoga,2020-03-20,0,0.17975419163703918,0.5761376869678497,0.5761376869678497,0.3963834953308105,,,
shimoga,2020-03-21,0,0.0,0.5761376869678497,0.5761376869678497,0.17975419163703918,,,
shimoga,2020-03-22,0,0.0,0.17975419163703918,0.5761376869678497,0.0,,,
shimoga,2020-03-23,0,0.0,0.0,0.5761376869678497,0.0,,,
shimoga,2020-03-24,0,0.0,0.0,0.5761376869678497,0.0,,,
shimoga,2020-03-25,0,0.7990767967700958,0.7990767967700958,1.3752144837379454,0.0,,,
shimoga,2020-03-26,0,0.582163935303688,1.3812407320737838,1.560994923710823,0.7990767967700958,,,
shimoga,2020-03-27,0,0.0,1.3812407320737838,1.3812407320737838,0.582163935303688,,,
shimoga,2020-03-28,0,0.0,0.582163935303688,1.3812407320737838,0.0,,,
shimoga,2020-03-29,0,0.0,0.0,1.3812407320737838,0.0,,,
shimoga,2020-03-30,0,0.0,0.0,1.3812407320737838,0.0,,,
shimoga,2020-03-31,0,0.0,0.0,1.3812407320737838,0.0,,,
shimoga,2020-04-01,0,0.0,0.0,0.582163935303688,0.0,,,
shimoga,2020-04-02,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-04-03,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-04-04,0,0.0,0.0,0.0,0.0,,,
shimoga,2020-04-05,0,0.14107976913452147,0.14107976913452147,0.14107976913452147,0.0,,,
shimoga,2020-04-06,0,5.180977083444596,5.322056852579117,5.322056852579117,0.14107976913452147,,,
shimoga,2020-04-07,0,1.0502722811698915,6.372329133749009,6.372329133749009,5.180977083444596,,,
shimoga,2020-04-08,0,9.107162933945656,15.338412298560144,15.479492067694665,1.0502722811698915,,,
shimoga,2020-04-09,0,1.4965271213650704,11.653962336480618,16.976019189059734,9.107162933945656,,,
shimoga,2020-04-10,0,0.0,10.603690055310725,16.976019189059734,1.4965271213650704,,,
shimoga,2020-04-11,0,3.2406970512866975,4.737224172651768,20.216716240346432,0.0,,,
shimoga,2020-04-12,0,0.6735940873622894,3.914291138648987,20.7492305585742,3.2406970512866975,,,
shimoga,2020-04-13,0,0.4759794390201569,4.390270577669144,16.044232914149763,0.6735940873622894,,,
shimoga,2020-04-14,0,0.0,1.1495735263824463,14.99396063297987,0.4759794390201569,,,
shimoga,2020-04-15,0,0.0,0.4759794390201569,5.886797699034214,0.0,,,
shimoga,2020-04-16,0,0.03174343347549438,0.03174343347549438,4.422014011144638,0.0,,,
shimoga,2020-04-17,0,0.0,0.03174343347549438,4.422014011144638,0.03174343347549438,,,
shimoga,2020-04-18,0,0.07370826959609986,0.10545170307159424,1.2550252294540405,0.0,,,
shimoga,2020-04-19,0,7.532268514633179,7.605976784229279,8.113699656724929,0.07370826959609986,,,
shimoga,2020-04-20,0,0.2574537813663483,7.863430565595627,7.895173999071122,7.532268514633179,,,
shimoga,2020-04-21,0,1.5111733782291412,9.300895674228668,9.406347377300262,0.2574537813663483,,,
shimoga,2020-04-22,0,7.132135667800903,8.900762827396392,16.538483045101167,1.5111733782291412,,,
shimoga,2020-04-23,0,3.4643679213523866,12.107676967382432,19.97110753297806,7.132135667800903,,,
shimoga,2020-04-24,0,0.8670006811618804,11.46350427031517,20.83810821413994,3.4643679213523866,,,
shimoga,2020-04-25,0,0.3308955192565918,4.662264121770859,21.09529546380043,0.8670006811618804,,,
shimoga,2020-04-26,0,0.0,1.1978962004184721,13.563026949167252,0.3308955192565918,,,
shimoga,2020-04-27,0,1.0703684544563294,1.4012639737129213,14.375941622257233,0.0,,,
shimoga,2020-04-28,0,0.02562917709350586,1.0959976315498354,12.890397421121598,1.0703684544563294,,,
shimoga,2020-04-29,0,0.0,1.0959976315498352,5.758261753320694,0.02562917709350586,,,
shimoga,2020-04-30,0,0.0,0.02562917709350608,2.2938938319683078,0.0,,,
shimoga,2020-05-01,0,9.959944566488266,9.959944566488266,11.386837717294693,0.0,,,
shimoga,2020-05-02,0,1.1256059312820434,11.08555049777031,12.181548129320145,9.959944566488266,,,
shimoga,2020-05-03,0,5.719361705780029,16.804912203550337,17.900909835100173,1.1256059312820434,,,
shimoga,2020-05-04,0,4.4078261661529545,11.252793803215027,21.238367546796802,5.719361705780029,,,
shimoga,2020-05-05,0,2.5373653388023376,12.66455321073532,23.75010370850563,4.4078261661529545,,,
shimoga,2020-05-06,0,0.48108231991529465,7.426273824870587,24.231186028420925,2.5373653388023376,,,
shimoga,2020-05-07,0,0.3374998357892036,3.355947494506836,24.568685864210128,0.48108231991529465,,,
shimoga,2020-05-08,0,7.307823332548142,8.12640548825264,21.916564630270006,0.3374998357892036,,,
shimoga,2020-05-09,0,0.34334869861602785,7.988671866953373,21.13430739760399,7.307823332548142,,,
shimoga,2020-05-10,0,1.0126623678207398,8.66383439898491,16.4276080596447,0.34334869861602785,,,
shimoga,2020-05-11,0,10.782296897768974,12.13830796420574,22.80207879126072,1.0126623678207398,,,
shimoga,2020-05-12,0,8.322687068581581,20.117646334171294,28.58740052103996,10.782296897768974,,,
shimoga,2020-05-13,0,0.2043916779756546,19.309375644326206,28.310709879100322,8.322687068581581,,,
shimoga,2020-05-14,0,3.7068268674612046,12.23390561401844,31.680036910772323,0.2043916779756546,,,
shimoga,2020-05-15,0,3.1334168022871016,7.044635347723959,27.50563038051128,3.7068268674612046,,,
shimoga,2020-05-16,0,2.485007493495941,9.325251163244246,29.647289175391197,3.1334168022871016,,,
shimoga,2020-05-17,0,0.2919109904766083,5.910335286259649,28.926537798047065,2.485007493495941,,,
shimoga,2020-05-18,0,21.13893653869629,23.915855022668836,39.28317743897438,0.2919109904766083,,,
shimoga,2020-05-19,0,2.0530719923973084,23.4839195215702,33.01356236279011,21.13893653869629,,,
shimoga,2020-05-20,0,2.7599206018447875,25.951929132938385,35.56909128665924,2.0530719923973084,,,
shimoga,2020-05-21,0,0.0,4.812992594242096,31.862264419198038,2.7599206018447875,,,
shimoga,2020-05-22,0,0.09454157829284668,2.854462180137634,28.82338919520378,0.0,,,
shimoga,2020-05-23,0,0.0,0.09454157829284668,26.33838170170784,0.09454157829284668,,,
shimoga,2020-05-24,0,0.0,0.09454157829284668,26.04647071123123,0.0,,,
shimoga,2020-05-25,0,0.0,0.0,4.907534172534943,0.0,,,
shimoga,2020-05-26,0,2.3093704798817636,2.3093704798817636,5.163832660019398,0.0,,,
shimoga,2020-05-27,0,0.009894311428070068,2.3192647913098337,2.41380636960268,2.3093704798817636,,,
shimoga,2020-05-28,0,0.0,2.3192647913098337,2.41380636960268,0.009894311428070068,,,
shimoga,2020-05-29,0,0.0,0.009894311428070068,2.3192647913098337,0.0,,,
shimoga,2020-05-30,0,3.8494766783714294,3.8494766783714294,6.1687414696812635,0.0,,,
shimoga,2020-05-31,0,5.994449952244759,9.843926630616188,12.163191421926022,3.8494766783714294,,,
shimoga,2020-06-01,0,13.292104988098144,23.136031618714334,25.455296410024168,5.994449952244759,,,
shimoga,2020-06-02,0,12.258021688461303,31.544576628804204,35.40394761860371,13.292104988098144,,,
shimoga,2020-06-03,0,8.058213238716126,33.60833991527557,43.45226654589176,12.258021688461303,,,
shimoga,2020-06-04,0,19.106394439041615,39.42262936621904,62.558660984933375,8.058213238716126,,,
shimoga,2020-06-05,0,10.576785364151,37.74139304190874,73.13544634908438,19.106394439041615,,,
shimoga,2020-06-06,0,6.232943666577339,35.91612346976995,75.51891333729029,10.576785364151,,,
shimoga,2020-06-07,0,4.8739917215704915,21.683720752298825,74.39845510661601,6.232943666577339,,,
shimoga,2020-06-08,0,1.6134917521476746,12.720427140295502,62.71984187066555,4.8739917215704915,,,
shimoga,2020-06-09,0,0.7767892920970917,7.264272765815254,51.23860947430134,1.6134917521476746,,,
shimoga,2020-06-10,0,1.558943824470043,3.949224868714806,44.739340060055255,0.7767892920970917,,,
shimoga,2020-06-11,0,20.446671357750894,22.782404474318025,46.079616978764534,1.558943824470043,,,
shimoga,2020-06-12,0,11.971034948825837,33.97665013104677,47.47386656343937,20.446671357750894,,,
